city,day_period,weather_conditions,road_traffic_density,order_day_week,type_of_vehicle,delivery_location_longitude,delivery_location_latitude,festival
0,0,0,3,0,3,76.008497,22.835748,0
0,2,5,3,1,2,75.413403,19.969631,1
0,2,0,3,6,1,85.455055,23.489407,0
0,2,2,0,1,2,75.968497,22.795748,1
0,1,2,2,6,3,80.231898,12.985996,0
0,2,5,0,3,2,78.489347,17.560851,0
0,2,0,1,3,2,76.995525,11.023681,0
0,0,0,1,2,3,78.426744,17.473809,0
2,2,2,2,6,2,76.397589,10.093064,0
0,0,2,3,5,2,73.850431,15.636594,0
0,2,4,0,3,3,80.308114,13.076047,0
2,0,1,3,1,2,73.979315,18.613811,0
0,2,4,0,5,2,75.877282,26.991927,0
0,2,3,0,3,2,77.081736,11.136686,0
0,2,4,2,6,3,77.025667,11.052477,0
0,0,0,3,4,1,72.88765,19.063517,0
0,2,4,0,0,2,80.321598,13.071615,0
0,2,0,2,3,3,72.895203,19.064049,0
0,2,4,2,0,3,74.000889,15.207944,0
0,2,5,2,0,2,76.705861,12.364747,0
0,2,5,0,6,3,77.075017,11.101278,1
0,1,5,2,4,3,72.784209,21.170437,0
0,1,0,2,1,2,72.784209,21.170437,0
0,2,2,3,4,3,75.854592,26.965287,0
0,1,5,2,0,3,88.384453,22.546461,0
2,2,2,2,5,2,76.375397,10.036881,0
0,0,0,3,1,2,73.198921,22.350237,0
2,2,2,2,3,3,72.894342,21.265104,0
2,2,1,2,4,1,85.450464,23.45925,0
0,2,2,2,5,3,76.725808,12.3685,0
2,1,4,2,1,3,0.08,0.08,0
0,0,5,3,2,2,76.695169,12.327954,0
0,2,2,2,5,2,72.898726,21.287729,0
0,1,3,2,1,2,78.417495,17.436228,0
0,2,0,0,6,3,85.416967,23.443783,0
0,2,1,0,6,2,76.66665,12.412058,0
0,2,3,3,1,2,80.329982,13.052793,0
0,2,3,3,5,2,72.864342,21.235104,0
0,2,3,0,5,2,0.06,0.06,0
0,2,2,0,0,3,76.733622,12.394569,0
0,2,3,2,3,3,76.400631,10.110683,0
0,2,1,0,6,1,76.687961,12.383978,0
2,2,2,3,0,2,76.700028,12.393225,0
0,2,0,0,4,2,72.866721,19.206269,0
0,1,3,2,5,2,73.970889,15.177944,0
0,0,4,3,6,3,76.670583,12.363194,0
2,2,3,2,5,2,74.020889,15.227944,0
0,1,2,2,4,2,85.335347,23.369033,0
2,2,5,0,0,3,73.938972,18.640963,0
0,1,0,2,6,2,75.812934,26.922908,0
0,2,4,0,5,2,78.141544,27.291661,0
2,2,5,0,3,3,77.724293,13.043298,0
2,2,1,0,5,2,0.09,0.09,0
0,1,2,2,0,2,78.427495,17.446228,0
0,0,5,3,1,2,78.494423,17.518294,0
0,2,2,0,4,2,88.38068,22.577185,0
0,2,3,3,5,2,77.74413,13.065662,0
0,0,3,3,6,3,72.917808,19.181458,0
0,2,1,2,5,2,80.251898,13.005996,0
0,2,1,2,4,1,77.750709,13.089166,0
0,1,1,2,2,3,0.02,0.02,0
2,1,3,2,6,2,72.788666,21.159834,0
0,0,0,1,1,3,0.04,0.04,0
2,2,2,2,1,2,73.985367,18.633934,0
0,2,0,2,4,2,85.355055,23.389407,0
0,0,4,3,1,2,76.748203,12.464022,0
0,2,2,0,1,2,76.675861,12.334747,0
0,2,1,2,6,3,75.942471,22.795049,0
0,1,1,2,3,2,78.469578,17.442819,0
0,2,4,0,3,3,78.462621,17.499585,0
0,2,3,0,4,1,73.217753,22.358096,0
0,0,3,3,4,3,77.021876,11.040762,0
0,0,5,1,3,2,72.812629,21.189669,0
0,1,3,2,5,2,75.922847,22.77004,0
0,1,1,2,2,3,72.815503,21.195975,0
2,1,1,2,4,3,88.376217,22.543662,0
0,0,3,3,5,2,77.002076,11.046298,0
0,2,5,2,3,2,73.230937,22.370526,0
0,1,1,2,6,2,80.28147,13.064694,0
2,2,4,3,4,2,73.220283,22.36279,0
0,2,2,0,2,3,0.05,0.05,0
0,2,5,0,4,3,85.375347,23.409033,0
0,2,2,3,1,3,73.821081,18.706215,0
2,2,2,3,5,2,77.700489,13.04041,0
2,1,5,2,3,2,72.849976,19.14663,0
2,2,2,2,2,3,73.217753,22.358096,0
0,1,1,1,2,2,80.218812,13.03978,0
0,2,0,0,1,2,77.046241,11.061753,0
2,2,3,0,4,2,75.914167,22.757021,0
0,1,2,2,0,3,76.961736,11.016686,0
2,0,1,1,2,2,72.844715,19.188321,0
0,2,4,0,4,2,77.675428,12.993284,0
0,0,1,1,3,1,72.834115,21.226438,0
0,0,1,1,2,3,75.869615,30.930184,0
0,2,5,0,4,2,77.670709,13.009166,0
0,2,5,2,3,3,75.961991,22.731847,0
0,0,2,3,2,2,80.248812,13.06978,0
0,2,5,2,3,1,0.08,0.08,0
2,2,0,0,0,3,0.05,0.05,0
0,2,5,3,3,2,76.740028,12.433225,0
0,1,3,2,0,3,73.847423,15.51395,0
0,1,3,2,4,2,78.027553,27.221725,0
0,0,1,3,0,2,78.539578,17.512819,0
0,2,5,0,4,3,72.938923,19.344567,0
0,2,5,0,1,2,72.968493,19.181999,0
0,1,1,2,3,2,75.902471,22.755049,0
0,2,3,2,2,2,76.663067,12.376967,0
0,0,4,3,1,2,75.926959,22.762634,0
0,1,1,1,5,2,77.635797,12.954179,0
0,1,5,2,6,3,72.916191,19.2613,0
0,2,3,0,2,2,72.864136,21.256608,0
2,1,3,1,2,3,75.904377,22.754648,0
0,0,0,3,1,2,73.839478,15.651295,0
2,2,1,3,5,1,80.481569,26.60775,0
0,2,0,3,3,3,80.344791,13.117018,0
0,2,1,0,0,2,75.933139,27.043483,0
0,1,4,1,1,2,75.897648,22.735835,0
0,2,2,0,3,2,75.890689,26.97842,0
0,2,3,0,2,2,77.077003,11.094839,0
0,0,4,3,0,3,72.852629,21.229669,0
0,2,2,2,1,3,75.987429,22.843839,0
0,2,2,3,5,2,78.582111,17.513216,0
0,2,3,0,0,3,73.25,22.4,0
0,0,0,1,2,2,77.7184,12.954264,0
0,2,3,3,3,3,73.920547,18.610016,0
0,0,5,3,5,2,0.11,0.11,1
0,2,1,2,3,2,73.812294,15.6396,0
2,1,0,2,5,2,77.418236,23.274015,0
0,2,4,2,3,2,88.523452,22.659358,0
0,2,4,0,5,3,78.184222,30.462735,0
0,2,2,0,4,2,75.824257,26.932328,0
0,2,5,0,5,3,75.994167,22.837021,0
0,2,4,3,2,2,78.489347,17.560851,0
2,2,4,0,6,3,72.831953,21.203493,0
0,2,0,0,3,2,77.759386,13.009934,0
0,2,0,0,5,3,78.548213,17.560448,0
2,2,5,0,1,3,72.884136,21.276608,0
0,2,0,2,2,1,0.06,0.06,0
2,2,5,0,0,1,80.385235,13.136286,0
0,2,0,3,4,1,78.459645,17.541028,0
0,2,5,3,6,2,75.448888,19.965908,0
0,2,3,3,1,2,72.912381,19.271315,0
2,1,1,2,2,3,80.352796,26.484986,0
2,1,3,1,4,3,72.851347,19.23384,0
0,2,2,0,1,3,0.13,0.13,0
2,2,0,0,2,3,78.466744,17.513809,0
0,2,2,2,0,2,73.938972,18.640963,0
0,2,1,2,3,2,0.05,0.05,0
2,2,1,2,5,3,77.664293,12.983298,0
2,1,4,2,2,3,75.825704,26.934142,0
2,1,2,2,1,3,75.796649,26.976431,0
2,1,0,2,1,3,75.820512,26.869596,0
0,1,3,2,4,2,73.189083,22.330329,0
2,2,3,3,3,3,75.9123,26.956156,0
0,2,2,3,0,2,77.095393,11.105083,0
2,2,3,0,1,2,76.012847,22.86004,0
0,2,0,2,3,3,73.996619,18.64245,0
0,0,1,1,3,3,78.412621,17.449585,0
0,2,3,0,3,2,75.916649,27.096431,0
1,2,5,0,3,2,78.498855,17.58971,1
0,1,2,2,2,2,77.45702,23.250791,0
0,2,0,2,0,2,0.13,0.13,0
0,2,1,2,3,3,72.912658,19.145838,0
0,0,3,3,5,1,80.365235,13.116286,0
2,2,3,2,2,3,76.740028,12.433225,0
0,2,4,2,3,3,72.902658,19.135838,0
0,2,0,0,1,2,77.037003,11.054839,0
0,2,0,0,2,3,78.458855,17.54971,0
0,1,4,2,5,3,76.994311,11.018638,0
0,2,3,2,2,2,0.05,0.05,0
0,2,2,2,1,2,77.743237,12.973041,0
0,2,0,0,0,3,77.046268,11.071852,0
0,2,0,3,1,2,76.680583,12.373194,0
2,2,0,0,3,3,74.046619,18.69245,0
2,2,5,3,6,2,0.09,0.09,0
2,1,3,2,4,2,76.303268,10.002834,0
0,2,0,0,3,1,88.44068,22.637186,0
2,2,5,0,1,3,75.880512,26.929596,0
0,0,1,3,0,3,85.377872,23.421292,0
2,2,2,0,5,2,72.920489,21.300798,0
0,2,3,3,0,2,77.770489,13.11041,0
2,2,4,0,0,2,76.706167,12.403994,0
0,2,0,2,2,2,72.924715,19.268321,0
2,2,1,0,1,2,77.504007,23.304249,0
2,2,1,0,1,2,73.960626,18.606947,0
0,2,3,3,4,2,75.94949,22.811234,0
0,2,3,0,3,3,85.405486,23.444989,1
0,2,5,0,2,2,73.970626,18.616947,0
0,2,3,2,6,2,77.081736,11.136686,0
2,2,2,0,2,2,72.83859,21.215047,1
0,2,3,2,3,2,78.548213,17.560448,0
1,2,3,0,1,2,73.897423,15.56395,1
0,2,0,2,2,2,77.086268,11.111852,0
0,0,4,3,2,3,0.06,0.06,0
0,2,5,3,0,2,72.924715,19.268321,0
0,0,0,3,6,3,80.405235,13.156286,0
0,1,3,2,4,3,80.36,26.48,0
0,2,1,0,1,2,77.7584,12.994264,0
0,2,2,0,5,2,73.989315,18.623811,0
2,1,1,1,4,2,75.373942,19.894733,0
2,1,3,2,1,2,72.814136,21.206608,0
0,2,4,0,4,1,0.03,0.03,0
2,1,0,2,1,3,77.606014,12.982161,0
0,2,0,2,0,2,75.972471,22.825049,0
0,2,3,2,0,2,80.404002,26.522001,0
0,1,1,2,2,3,76.313936,9.980846,0
2,2,0,2,4,3,75.922574,22.790072,0
0,2,0,2,5,1,78.468321,17.491668,0
2,2,5,0,0,2,77.725396,13.050221,0
0,2,1,2,2,3,76.023106,22.875536,0
0,0,5,1,4,2,76.99295,11.050375,0
2,2,5,0,6,3,75.403503,19.960256,0
0,2,0,0,1,2,77.539989,23.342357,0
2,0,2,3,2,2,75.860512,26.909596,0
0,2,2,0,4,2,76.716167,12.413994,0
0,2,2,0,6,1,75.901817,30.973244,0
0,2,5,2,5,2,80.341865,13.156762,0
0,2,1,2,1,3,85.347872,23.391292,0
0,1,2,2,2,2,75.816896,26.902313,0
0,2,1,3,1,2,76.731094,12.431214,1
0,2,4,2,0,2,72.858666,21.229834,0
2,0,1,3,4,2,0.03,0.03,0
0,2,1,0,2,2,73.249083,22.390329,0
0,0,4,3,2,2,73.940626,18.586947,0
0,2,0,2,1,2,78.479578,17.452819,0
0,2,1,0,1,2,0.07,0.07,0
2,1,2,2,0,2,75.842103,30.915204,0
0,2,5,0,3,3,75.952103,31.025204,0
0,2,3,3,2,2,78.477865,17.518263,0
0,2,2,2,1,3,80.33147,13.114694,0
1,2,3,0,4,2,80.284568,13.136279,0
2,2,1,3,6,2,85.405055,23.439407,0
0,2,2,0,2,2,76.697961,12.393978,0
2,0,0,3,4,3,75.956699,22.841857,0
0,0,2,3,2,3,73.834723,18.629156,0
0,0,0,3,4,2,80.315235,13.066286,0
0,1,4,2,2,2,75.804257,26.912328,0
0,2,1,2,5,2,80.278114,13.046047,0
0,2,0,0,6,3,75.882934,26.992908,0
0,2,3,0,5,2,80.482677,26.603698,0
2,0,1,3,0,2,77.770709,13.109166,0
0,2,0,3,2,2,77.065017,11.091278,0
0,1,3,2,2,2,77.428236,23.284015,0
0,2,2,0,1,3,80.311898,13.065996,0
0,2,0,3,2,2,77.034311,11.058638,0
2,1,1,2,4,2,72.828059,21.20276,0
2,1,1,2,4,3,75.830753,26.92519,0
0,2,1,0,5,3,80.4581,26.584133,0
2,2,2,0,6,3,76.660028,12.353225,0
2,2,4,3,2,3,75.994212,22.838163,0
0,2,3,3,6,3,72.896191,19.2413,0
2,2,5,0,1,3,80.491569,26.61775,0
0,2,5,0,6,2,72.922658,19.155838,0
2,0,4,3,0,3,72.865553,19.034237,0
0,2,0,0,0,2,78.120221,30.400722,0
0,1,5,1,0,3,77.660625,12.999096,0
0,2,1,2,0,3,80.368656,26.54095,0
2,1,3,2,3,3,72.833074,19.151141,0
0,0,0,1,1,2,0.04,0.04,0
0,2,2,3,0,2,73.805736,15.594419,0
0,0,0,3,4,2,77.7184,12.954264,0
0,2,3,2,2,3,75.947522,22.821226,0
0,2,3,2,5,3,0.13,0.13,0
0,1,3,2,2,3,0.02,0.02,0
2,0,1,3,3,2,75.846896,26.932312,0
2,2,2,3,2,2,80.380708,26.543672,0
0,2,0,3,2,2,76.73665,12.482058,0
0,2,4,0,5,2,75.924377,22.774648,1
2,2,2,0,3,3,0.11,0.11,0
0,2,5,0,0,2,77.775748,13.100324,0
0,2,1,0,5,2,80.394151,13.188616,0
2,2,4,0,4,2,77.459845,23.262537,0
0,2,5,0,3,1,75.870689,26.95842,0
2,2,2,0,6,3,73.908429,18.58421,0
0,2,5,0,6,2,75.924592,27.035287,0
0,2,0,0,5,1,76.028497,22.855747,0
0,1,5,1,1,3,75.917429,22.773839,0
0,2,5,0,5,2,0.13,0.13,0
2,2,5,3,4,1,77.048349,11.072298,0
0,0,1,3,4,3,80.248812,13.06978,0
0,0,5,1,4,3,76.670583,12.363194,0
0,2,4,2,6,3,73.947902,18.589299,0
0,2,0,0,0,2,76.022471,22.875049,0
0,0,1,1,4,3,75.938497,22.765747,0
0,2,1,2,1,3,77.032076,11.076298,0
0,1,3,2,1,2,80.284151,13.078616,0
0,1,4,2,1,1,72.814115,21.206438,0
2,2,5,0,5,2,80.310672,13.176438,0
0,2,1,2,2,2,77.705797,13.024179,0
0,1,3,2,0,3,78.073162,30.355259,0
0,2,1,0,5,2,78.150267,30.429528,0
0,2,5,2,4,2,72.844209,21.230437,0
0,2,5,2,6,3,73.864723,18.659156,0
0,2,2,0,6,2,77.105393,11.115083,0
2,2,2,3,2,2,72.951347,19.33384,0
0,1,4,2,2,1,77.453571,23.253219,0
0,2,5,3,1,2,77.05544,11.083009,0
0,1,1,1,0,1,78.05299,27.169795,0
0,1,2,2,3,2,75.793013,26.920262,0
0,1,5,2,5,2,76.631094,12.331214,0
0,0,5,1,0,3,73.93852,18.57408,0
2,2,2,2,0,3,80.337221,13.134347,0
0,2,0,0,1,2,80.308114,13.076047,0
0,2,1,2,4,0,80.228114,12.996047,0
0,2,4,3,4,2,78.435883,17.501976,0
0,2,0,3,1,2,85.414253,23.441489,0
0,2,2,2,3,2,75.940689,27.02842,0
2,2,5,3,3,3,80.367221,13.164347,0
0,0,2,3,6,2,77.766664,13.045377,0
0,1,3,2,2,3,75.796976,30.895814,0
0,1,4,2,2,3,85.410464,23.41925,0
2,2,0,3,4,2,77.449399,23.241529,0
2,2,1,0,5,2,0.05,0.05,0
0,0,5,3,5,2,75.943365,22.793659,0
0,2,3,0,0,3,73.980626,18.626947,0
0,2,5,0,5,2,77.074311,11.098638,0
2,2,5,3,6,2,80.281865,13.096762,0
0,1,4,2,1,2,75.912574,22.780072,0
0,2,4,2,6,2,78.423391,17.470827,0
0,2,0,0,3,3,72.904492,21.273434,0
0,2,1,0,6,3,0.07,0.07,0
0,0,5,3,6,2,81.942796,25.561646,0
0,0,3,3,5,3,72.906721,19.246269,0
0,2,3,2,6,3,76.711094,12.411214,0
0,2,0,0,5,3,0.11,0.11,0
0,2,4,0,4,2,72.875553,19.044237,0
0,2,2,2,0,2,77.05544,11.083009,0
2,2,2,2,5,3,77.030432,11.11091,0
2,2,1,2,0,3,72.801477,21.190522,0
0,0,2,1,4,2,77.038349,11.062298,0
0,2,1,2,3,2,76.751094,12.451214,0
0,1,5,2,1,2,78.459578,17.432819,0
2,1,2,2,4,2,81.851681,25.470317,0
2,2,0,0,6,2,72.852629,21.229669,0
0,1,0,2,0,3,76.991082,10.98185,0
2,2,0,0,6,2,77.789386,13.039934,1
0,1,2,2,5,2,75.897648,22.735835,0
0,2,2,0,3,1,77.68413,13.005662,0
0,1,5,1,3,2,73.175081,22.321844,0
0,2,1,0,3,2,73.295012,22.441603,0
2,2,1,2,6,2,78.517495,17.536228,0
0,2,0,0,3,2,76.418258,10.137364,0
0,2,2,0,3,3,77.773685,13.108453,0
2,1,0,2,0,1,73.783572,18.602718,0
0,0,1,3,0,3,88.404127,22.601084,0
0,2,5,3,4,1,72.860489,21.240798,0
0,0,5,3,6,3,77.117003,11.134839,0
0,2,0,0,0,2,73.017385,19.230083,0
0,0,2,3,2,3,80.353458,26.511529,0
0,2,3,3,5,3,0.08,0.08,0
0,2,4,0,4,3,73.955101,18.593626,0
0,1,3,2,5,3,75.803604,26.931411,0
0,0,3,3,6,2,75.873604,27.001411,0
0,2,1,0,1,2,77.656791,12.966229,0
0,0,1,3,3,2,72.89765,19.073517,0
0,2,3,2,2,3,85.395731,23.421058,0
0,0,0,1,2,3,75.906059,22.735207,0
0,0,4,3,1,3,73.965101,18.603626,0
0,2,0,0,3,2,73.255081,22.401844,1
0,1,1,2,5,2,77.634293,12.953298,0
0,1,0,2,0,3,85.344253,23.371489,0
2,2,0,0,0,3,77.72413,13.045662,0
0,2,5,0,1,3,77.021082,11.01185,0
0,2,3,0,6,2,75.977648,22.815835,0
0,2,1,3,4,2,72.935203,19.104049,1
0,2,3,2,3,1,80.331865,13.146762,0
0,0,5,3,4,1,78.538321,17.561668,0
0,2,3,2,6,2,75.843013,26.970262,0
0,1,1,2,2,2,78.06299,27.179795,0
0,0,0,1,0,1,75.843139,26.953483,0
0,1,1,2,3,2,75.907648,22.745835,0
0,2,4,0,3,2,0.13,0.13,0
2,1,5,2,5,2,80.184568,13.036279,0
0,2,4,2,5,3,77.061082,11.05185,0
0,2,5,2,6,2,73.902527,18.576216,0
0,1,2,2,1,2,72.809122,21.190096,0
2,0,5,1,2,2,73.168921,22.320237,0
0,0,2,3,3,2,76.755169,12.387954,0
0,2,4,2,5,3,72.956749,19.213249,0
0,2,2,2,0,2,80.311898,13.065996,0
0,2,1,0,1,3,77.51702,23.310791,0
0,2,4,0,6,2,78.127044,27.233303,0
0,1,3,2,0,2,80.362677,26.483698,0
2,2,2,2,1,3,77.046241,11.061753,0
0,1,1,2,0,3,77.653685,12.988453,0
0,2,2,0,4,2,76.709103,12.416356,0
0,2,4,0,2,3,73.237753,22.378096,0
0,2,3,0,0,3,73.228921,22.380237,0
0,1,0,2,5,3,77.076241,11.091753,0
0,2,3,0,2,2,80.28311,13.095479,0
0,2,0,2,4,2,76.686167,12.383994,0
2,0,3,3,4,2,73.848206,18.604382,0
0,2,4,2,6,2,72.878778,21.267735,0
0,2,5,3,6,3,88.42231,22.622996,0
0,2,2,2,0,2,73.883572,18.702718,0
0,2,2,0,6,2,72.844115,21.236438,0
0,2,2,0,2,3,0.06,0.06,0
2,2,4,0,3,3,72.902731,21.283343,0
0,2,3,3,3,3,77.117003,11.134839,0
0,2,5,0,1,3,78.116106,30.397968,0
0,2,5,2,3,2,73.896883,15.704828,0
0,0,1,1,2,2,0.04,0.04,0
0,2,1,3,0,3,78.453391,17.500827,0
2,2,0,2,4,3,78.487225,17.460371,0
0,2,4,0,2,2,0.03,0.03,0
0,2,2,3,4,2,80.299104,13.171809,0
2,1,0,2,5,2,88.386217,22.553662,0
0,2,1,2,2,3,0.09,0.09,0
0,0,2,3,4,3,76.683622,12.344569,0
0,2,2,0,3,2,72.896191,19.2413,0
0,1,2,2,0,2,76.295001,9.989363,0
0,2,2,0,6,2,76.715808,12.3585,0
2,1,5,2,3,2,72.856721,19.196269,0
2,2,1,2,2,2,77.720625,13.059096,0
0,2,2,3,3,3,77.658179,13.022532,0
0,2,4,2,5,2,77.025667,11.052477,0
0,2,3,2,3,3,72.917808,19.181458,0
0,2,5,0,4,2,75.963365,22.813659,0
0,2,3,3,5,3,72.885553,19.054237,0
2,2,2,3,4,2,78.359645,17.441028,0
0,2,5,0,3,3,75.933365,22.783659,0
0,2,3,3,3,2,75.972574,22.840072,0
0,0,0,1,1,1,76.991736,11.046686,0
0,2,0,0,3,3,73.26,22.41,0
0,2,0,3,5,3,77.085525,11.113681,0
0,2,2,0,6,1,75.997522,22.871226,0
2,0,1,3,3,3,73.858172,15.606833,0
2,1,4,2,5,3,0.02,0.02,0
0,2,1,2,5,2,77.022076,11.066298,0
0,1,3,1,3,2,73.189083,22.330329,0
0,2,4,3,5,2,0.03,0.03,0
0,0,3,3,0,2,76.679103,12.386356,0
0,2,2,2,2,2,76.756167,12.453994,0
0,2,0,2,4,2,75.9634,22.81806,0
2,2,3,0,5,1,78.184095,27.300934,0
0,0,0,1,2,2,75.92949,22.791234,0
0,1,2,2,3,1,72.966721,19.306269,0
0,2,0,0,0,2,73.980889,15.187944,0
0,2,0,0,1,2,75.931847,31.002978,0
0,1,3,2,4,2,77.006241,11.021753,0
0,2,5,2,5,3,72.866721,19.206269,0
0,0,3,3,3,2,72.946721,19.286269,0
0,1,0,2,3,2,76.629103,12.336356,0
0,2,5,3,3,1,78.455467,17.535894,0
2,2,4,0,4,3,0.07,0.07,0
2,2,0,2,4,1,76.710028,12.403225,0
0,1,3,1,4,2,73.850327,18.556718,1
0,0,1,3,2,3,75.954765,22.812225,0
0,0,5,3,0,2,77.031082,11.02185,0
0,0,2,1,2,2,78.489578,17.462819,0
0,2,1,3,3,3,72.863616,21.256884,1
0,2,2,3,0,2,0.09,0.09,0
2,1,4,2,4,2,88.375507,22.549129,0
0,0,3,3,1,3,72.891953,21.263493,0
0,2,4,0,5,3,81.915585,25.537687,0
0,2,1,3,5,2,78.47035,17.501477,0
0,2,3,0,5,1,72.923074,19.241141,0
0,0,0,1,4,2,73.814723,18.609156,0
0,0,1,3,3,3,80.337221,13.134347,0
0,0,5,1,2,2,0.04,0.04,0
0,2,3,2,2,3,77.746155,13.064365,0
2,0,5,3,5,1,73.799478,15.611295,0
0,0,5,3,4,2,77.704293,13.023298,0
0,2,1,3,0,3,73.969315,18.603811,0
0,1,1,1,4,2,85.410464,23.41925,0
0,0,2,3,2,3,80.361865,13.176762,0
0,0,2,1,1,3,72.867808,19.131458,0
0,2,5,2,2,2,72.866721,19.206269,0
0,2,5,2,1,1,75.916976,31.015814,0
0,2,3,3,1,2,75.874592,26.985287,0
2,1,1,2,2,1,0.01,0.01,0
0,1,4,2,5,2,73.960889,15.167944,0
0,2,5,2,5,3,73.879478,15.691295,0
0,2,1,2,4,1,78.457554,17.534114,0
0,2,4,3,3,2,74.009315,18.643811,0
0,0,2,1,4,2,85.365447,23.399194,0
2,2,1,2,2,2,0.04,0.04,0
0,2,4,0,1,2,75.930689,27.01842,0
0,2,5,0,3,1,77.096241,11.111753,0
0,2,4,0,6,3,77.733237,12.963041,0
0,2,0,0,5,2,80.350672,13.216439,1
0,2,2,3,0,3,85.520464,23.52925,0
0,2,1,0,6,2,72.862658,19.095838,0
0,0,3,3,4,2,72.853074,19.17114,0
2,2,1,3,0,3,76.756167,12.453994,0
0,1,5,2,4,2,72.81859,21.195047,0
0,0,5,3,1,2,75.926699,22.811857,0
0,2,3,3,5,2,78.198022,30.491281,0
0,0,4,3,6,2,73.2,22.35,0
0,1,5,2,4,2,85.346967,23.373783,0
0,2,5,0,3,2,72.938923,19.344567,0
0,0,1,3,3,3,76.740028,12.433225,0
0,2,0,0,6,3,75.89282,27.053726,0
0,2,2,0,0,2,80.41,26.53,0
0,2,3,3,2,2,72.862629,21.239669,1
0,2,2,0,5,2,74.005367,18.653934,0
0,2,0,2,2,2,0.03,0.03,0
0,2,3,0,3,2,73.220937,22.360526,0
0,2,0,2,3,2,88.438628,22.597893,0
2,2,4,0,2,2,76.395397,10.056881,0
0,2,0,0,1,2,75.952574,22.820072,0
0,2,4,0,5,2,75.932934,27.042908,0
0,0,2,1,4,2,85.375739,23.414878,0
2,2,0,0,4,3,72.877808,19.141458,0
0,2,4,3,5,3,72.884115,21.276438,0
0,2,0,3,5,2,85.420464,23.42925,0
2,2,3,0,6,2,78.115359,27.228822,0
2,0,5,3,4,2,80.279982,13.002793,0
0,2,3,3,0,3,76.022471,22.875049,0
0,2,5,0,3,2,81.964841,25.589775,0
0,2,0,0,3,2,75.927282,27.041927,1
0,2,5,0,1,2,77.066241,11.081753,0
0,2,1,2,2,1,76.725808,12.3685,0
0,1,4,1,5,2,81.842616,25.461517,0
0,2,5,3,5,2,76.73262,12.389524,1
2,2,1,2,0,3,76.333268,10.032834,0
2,2,2,0,2,3,78.118022,30.411281,0
0,0,0,1,2,1,76.99295,11.050375,0
0,2,5,3,6,3,0.09,0.09,0
0,2,0,0,1,3,76.651094,12.351214,0
0,2,1,2,3,0,0.07,0.07,0
0,2,5,0,5,3,78.154095,27.270934,0
0,2,4,0,1,2,72.957808,19.221458,0
0,2,2,0,1,2,85.405146,23.437804,0
0,2,5,0,2,2,0.06,0.06,0
0,1,0,2,5,3,0.02,0.02,0
0,2,2,3,4,3,72.972381,19.331315,0
0,0,5,1,2,2,72.808778,21.197735,0
0,1,5,2,5,3,76.318258,10.037364,0
2,0,1,3,6,2,75.833007,26.94294,0
0,2,2,0,6,3,80.452929,26.543504,0
0,2,4,2,2,2,75.83282,26.993726,0
0,2,5,2,5,3,0.11,0.11,0
0,2,4,3,3,2,75.883604,27.011411,0
0,0,2,1,4,3,0.04,0.04,0
0,2,2,3,5,3,76.016362,22.891593,0
0,0,0,3,6,3,75.976059,22.805207,0
0,2,0,0,2,2,73.860327,18.566719,0
0,0,0,1,5,3,80.3881,26.514133,0
0,2,1,2,0,3,75.849034,26.971378,0
0,0,0,3,1,2,73.295081,22.441844,0
2,1,3,2,3,2,85.4472,23.463017,0
0,0,4,3,2,2,76.385397,10.046881,0
0,0,5,3,4,3,77.683685,13.018453,0
2,0,1,3,0,2,0.03,0.03,0
0,2,5,0,4,2,74.014337,18.656258,0
0,0,3,3,0,2,75.363503,19.920256,0
0,0,0,1,1,2,77.039594,11.062169,0
0,2,1,0,6,2,73.930626,18.576947,0
0,2,5,0,5,2,77.010432,11.09091,0
0,2,2,0,0,3,77.665797,12.984179,0
0,0,3,3,0,2,80.269104,13.141809,0
0,2,4,0,4,2,77.036268,11.061852,0
0,2,3,0,1,2,77.045017,11.071278,0
0,2,3,2,1,2,80.417797,26.582106,0
0,2,1,2,1,1,85.3972,23.413017,0
0,2,4,0,0,3,77.046494,11.073669,0
0,2,5,2,6,3,76.716167,12.413994,0
0,2,1,2,2,2,0.11,0.11,0
0,2,2,0,3,2,77.775748,13.100324,0
2,1,3,1,2,2,77.709386,12.959934,0
2,1,4,2,1,1,76.637961,12.333978,0
0,1,5,1,2,3,78.035053,27.185108,0
2,2,3,2,3,3,77.105525,11.133681,0
0,2,5,2,6,3,75.942083,27.031191,0
0,2,3,0,1,2,78.527225,17.500371,0
0,2,4,0,1,2,85.385146,23.417804,0
0,2,1,0,3,3,75.827282,26.941927,0
0,2,3,0,6,2,75.954212,22.798163,0
2,2,4,2,5,2,75.934765,22.792225,0
0,1,5,2,3,3,77.693237,12.923041,0
0,2,2,3,6,1,72.798778,21.187735,0
2,2,3,0,3,2,73.845901,18.653481,0
0,2,0,3,3,2,77.745797,13.064179,0
0,2,2,3,0,2,75.875704,26.984142,0
0,2,5,3,0,2,78.435883,17.501976,0
0,2,5,3,2,2,77.695999,13.009496,0
2,1,0,2,1,3,78.378855,17.46971,0
2,2,4,0,1,3,73.194798,22.341358,0
2,2,5,2,3,2,78.485467,17.565894,0
0,2,2,2,6,2,73.855901,18.663481,0
2,0,2,3,0,3,78.408855,17.49971,0
0,2,1,3,2,1,85.395146,23.427804,0
0,1,2,2,4,2,72.856749,19.113249,0
0,2,4,2,2,3,78.445467,17.525894,0
